,F,G,average_artificial_time_cal,average_idle_time1,average_idle_time2,busy_ration1,busy_ration2,customer_num,loss_ration,time
0,0.5,0.0,27.204161831491707,12.611324360110807,2.910547209345794,0.6838541604624595,0.8918695517840662,2000.0,0.568019093078759,2022-06-17 11:18:37.569375
1,0.5,1.0,26.97171011538462,12.510030236914591,2.783890240986714,0.6837390846078268,0.8978253254664044,2000.0,0.5825688073394495,2022-06-17 11:18:43.536093
2,0.5,2.0,26.936195412429388,13.613691501416417,3.3169680635838046,0.6649035915850638,0.8799594958506642,2000.0,0.5859649122807018,2022-06-17 11:18:49.397380
3,0.5,3.0,26.931900780555562,12.868451582172694,2.5319136502732182,0.6772832184207925,0.9028993710587092,2000.0,0.5804195804195804,2022-06-17 11:18:55.308189
4,0.5,4.0,27.023452414084502,13.454896960451979,3.103097527410211,0.6682283104972571,0.885657736963727,2000.0,0.56865127582017,2022-06-17 11:19:01.047043
5,0.8,0.0,26.292359840540545,12.486886379403794,1.912783031858403,0.6785913533250217,0.924613915256553,2000.0,0.5893451720310766,2022-06-17 11:19:07.179026
6,0.8,1.0,27.329753920903958,13.275028189801697,2.576921400749062,0.673689548636019,0.9041784358365051,2000.0,0.5874125874125874,2022-06-17 11:19:13.090644
7,0.8,2.0,26.2063533753351,12.308217623655935,2.394056774545468,0.6810104490688972,0.9082649111922894,2000.0,0.5506024096385542,2022-06-17 11:19:18.898336
8,0.8,3.0,27.799511573446328,12.790967385269123,2.5401828935361213,0.68548784832594,0.9069299249812468,2000.0,0.5878928987194412,2022-06-17 11:19:24.773092
9,0.8,4.0,25.803724225895333,13.781108980662964,3.335074013384306,0.6524846356164915,0.8784965979912165,2000.0,0.5621230398069964,2022-06-17 11:19:30.559317
10,1.0,0.0,27.633701189801723,13.03199916761361,2.6435385506691986,0.6801508556435637,0.903599602835519,2000.0,0.5856807511737089,2022-06-17 11:19:36.409512
11,1.0,1.0,26.471312062500004,12.572631457765663,2.577578848880596,0.6785814455593168,0.9037600379450677,2000.0,0.5715948777648429,2022-06-17 11:19:42.352159
12,1.0,2.0,27.225180139664793,12.8530810672269,2.2772110090909137,0.6799095006488243,0.9126298089548575,2000.0,0.5917901938426454,2022-06-17 11:19:48.393461
13,1.0,3.0,26.032419103542242,13.078138999999993,2.915697297196259,0.6662180551244974,0.8912242659187923,2000.0,0.5491400491400491,2022-06-17 11:19:54.126311
14,1.0,4.0,26.59698968493149,12.812861744505511,2.5105852791127647,0.6754834313733726,0.9054935184795381,2000.0,0.5633971291866029,2022-06-17 11:19:59.949813
15,1.2,0.0,26.766108319783214,12.219493752717376,2.4896745442043104,0.6871476108668813,0.9118344736283233,2000.0,0.5586124401913876,2022-06-17 11:20:05.735846
16,1.2,1.0,27.0617999378531,13.541759121813039,2.5592642037735938,0.6671168774007776,0.9055432543088848,2000.0,0.5840188014101058,2022-06-17 11:20:11.585717
17,1.2,2.0,26.695795334254147,12.966186468144041,2.6539001548507457,0.6736911399882091,0.9008349190728256,2000.0,0.5790697674418605,2022-06-17 11:20:17.499755
18,1.2,3.0,27.154387511049727,12.49649576731302,2.5598663106060617,0.6854336377253132,0.9057528905969234,2000.0,0.5824682814302191,2022-06-17 11:20:23.440436
19,1.2,4.0,26.80881196657382,13.243246296089378,2.5929959026217175,0.6699662312669484,0.9036117748235516,2000.0,0.5815850815850816,2022-06-17 11:20:29.359991
20,1.4,0.0,26.31956445504086,12.74009525683061,2.2638742603231634,0.6744292421207452,0.9119561294143814,2000.0,0.574245939675174,2022-06-17 11:20:35.255445
21,1.4,1.0,27.417316014285717,13.564924444126076,3.10780264023211,0.6696380876639367,0.8878779215768307,2000.0,0.5828367103694875,2022-06-17 11:20:41.030766
22,1.4,2.0,27.10066728089887,13.317643416901415,2.676602757914345,0.6711258593981151,0.9000156108604116,2000.0,0.5776986951364176,2022-06-17 11:20:46.894066
23,1.4,3.0,26.5928835302198,12.835194997245157,3.1100780833333226,0.6750693540998912,0.8906840817898825,2000.0,0.5645933014354066,2022-06-17 11:20:52.655942
24,1.4,4.0,26.783630597796137,12.670730276243098,2.4009216753246796,0.679452072761425,0.9095622989604121,2000.0,0.5652694610778443,2022-06-17 11:20:58.460802
25,1.6,0.0,27.531128409090915,13.272587689458684,2.823587832380948,0.6753451831011492,0.8966953819719397,2000.0,0.5930635838150289,2022-06-17 11:21:04.348536
26,1.6,1.0,26.825313608815428,12.724241428176793,2.527769074427476,0.6788726222145868,0.9076566671680719,2000.0,0.5827586206896552,2022-06-17 11:21:10.274547
27,1.6,2.0,26.601914144808767,12.58509996438354,2.675959356589132,0.6794413326182599,0.9036421270607429,2000.0,0.5627240143369175,2022-06-17 11:21:16.079793
28,1.6,3.0,26.3775207452055,12.969137475274703,2.479609872340411,0.6709937669831638,0.9025337832144763,2000.0,0.5597104945717732,2022-06-17 11:21:20.960035
29,1.6,4.0,27.84096805714286,13.250660163323781,2.6097408540856017,0.6781586345293636,0.9066446046302149,2000.0,0.5934959349593496,2022-06-17 11:21:25.393103
