,average_artificial_time_cal,average_dial_interval,average_idle_time1,average_idle_time2,busy_ration1,busy_ration2,call_num,customer_num,loss_ration,max_wait_time,seconds_delay,time
0,27.14497829490616,7.2739917615000005,11.878555790322588,2.261180659420293,0.6961734570570012,0.9141790198398795,2.0,2000.0,0.5451219512195122,12.0,0.0,2022-06-20 09:57:43.237096
1,27.293716819477428,8.62355844,13.764837673809529,3.838465162348883,0.6652808141027787,0.8713243445863464,2.0,2000.0,0.4896969696969697,15.0,0.0,2022-06-20 09:57:46.159328
2,27.30993418012424,10.0133063965,14.243069257261391,4.708156312893068,0.6576980390466719,0.8506976128338829,2.0,2000.0,0.4364060676779463,18.0,0.0,2022-06-20 09:57:49.095013
3,26.71652454970761,11.285461886499998,17.20154013671874,7.361217756838902,0.608791354679817,0.7848473456973548,2.0,2000.0,0.39289940828402364,21.0,0.0,2022-06-20 09:57:51.577245
4,26.56771967158673,12.1981044925,18.49777207208871,9.057483047832575,0.5899825786744902,0.7517328443237951,2.0,2000.0,0.3555291319857313,24.0,0.0,2022-06-20 09:57:53.593638
5,27.06029642258654,12.817541369,19.668426695255455,10.929083391304331,0.5795377464875785,0.7156282783552583,2.0,2000.0,0.33615477629987905,27.0,0.0,2022-06-20 09:57:55.726363
